Company,Faculty,Major,Major Code,Company Address,Latitude,Longitude,Count
Proton ES Team,FOB,Marketing Management,AB04,"PLO 161 Jalan Kejuruteraan 2, Jalan Genuang, Kawasan Perindustrian, 85000 Segamat District, Johor",2.4934504,102.8683107,1
"Prudential Customer Service Centre, Kluang",FOB,Marketing Management,AB04,"1, Jln Rambutan, Taman Suria, 86000 Kluang, Johor",2.0389201,103.3222476,1
"Prudential Customer Service Centre, Melaka",FOB,Banking and Finance,AB03,"LOT G2, Ground Floor, Menara Prudential, 99 Jalan Tun Sri Lanang, 75100 Malacca",2.2059922,102.2521431,7
"Prudential Customer Service Centre, Melaka",FOB,International Business,AB05,"LOT G2, Ground Floor, Menara Prudential, 99 Jalan Tun Sri Lanang, 75100 Malacca",2.2059922,102.2521431,5
"Prudential Customer Service Centre, Melaka",FOB,Knowledge Management,AB10,"LOT G2, Ground Floor, Menara Prudential, 99 Jalan Tun Sri Lanang, 75100 Malacca",2.2059922,102.2521431,1
"Prudential Customer Service Centre, Melaka",FOB,Marketing Management,AB04,"LOT G2, Ground Floor, Menara Prudential, 99 Jalan Tun Sri Lanang, 75100 Malacca",2.2059922,102.2521431,2
Public Bank,FOB,Banking and Finance,AB03,"1,3&5, Jalan SS22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor Darul Ehsan, Malaysia",3.126915,101.6163995,1
Public Bank,FOB,Banking and Finance,AB03,"No 932-934, 2nd floor, Jalan Merdeka, Taman Melaka Raya,75000 MELAKA.",2.1862076,102.2584313,2
Public Investment Bank Berhad,FOB,Banking and Finance,AB03,"Bangunan Public Bank, 6, Jalan Sultan Sulaiman, Kampung Attap, 50000 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1386628,101.6958562,1
Pusat Khidmat Ayer Keroh,FOB,Human Resource Management,AB02,"35-1 Jalan MH 3, Taman Muzaffar Height, Hang Tuah Jaya, 75450 Ayeh Keroh, Melaka.",2.2571224,102.2804774,1
Pusat Khidmat Dun Kesidang,FOB,Human Resource Management,AB02,"36-1, Jalan PPM 15, Plaza Pandan Malim, 75250, Melaka.",2.2296282,102.2236138,1
Putra Specialist Hospital,FOB,International Business,AB05,"No 169, Jalan Bendahara, Pengkalan Rama, 75100 Melaka",2.2018649,102.2524002,1
Q Work Enterprise,FOB,International Business,AB05,"No.5, Jalan Lombong Emas 10, Kawasan Industri Ringan, 70200 Seremban, Negeri Sembilan",2.7507062,101.9176282,1
RHB Bank,FOB,Banking and Finance,AB03,"Ground floor, RHB Centre, 426, Jln Tun Razak, Royal Selangor Golf Club, 50400, Kuala Lumpur.",3.1438955,101.7219421,1
RW Delight Bakery,FOB,Banking and Finance,AB03,"Mydin Jasin Bestari, Lot 21& 22, PT 8537, Seksyen 1 Bandar Jasin Bestari, 77200 Jasin, Melaka.",2.2776827,102.3876503,1
Ramatex Textile Industrial Sdn. Bhd.,FOB,Human Resource Management,AB02,"Plo 230, Sri Gading Industrial Estate, 83000 Batu Pahat, Johor, Malaysia.",1.8522012,103.0413781,1
Rao Packaging Industries Sdn Bhd,FOB,Human Resource Management,AB02,"RM47, Jalan Rembia Hub 3, Taman IKS Rembia Hub, 78000 Alor Gajah, Melaka",2.36569,102.21011,1
Remisier OH AmInvestment Bank AmEquities,FOB,International Business,AB05,"3rd floor, Penggaram Complex No.1, Jalan Abdul Rahman, 83000 Batu Pahat, Johor",1.8487675,102.9320103,1
Rentokil Initial,FOB,International Business,AB05,"Plot 23 (Building 1), Jalan Jelawat, Seberang Jaya, 13700 Butterworth, Penang",5.4056068,100.3933376,1
Revive Management Service,FOB,Banking and Finance,AB03,"35A, JLN BENTARA 20, TAMAN UNGKU TUN AMINAH, 81300 SKUDAI, JOHOR",1.515878,103.657738,1
Ricoh Malaysia,FOB,International Business,AB05,"No.5 Jalan Penyir U1/44 Off Jalan Glenmarie, 40150 Shah Alam, Selangor",3.079764,101.565216,1
Risguard Sdn. Bhd.,FOB,International Business,AB05,"No 145A, Jalan Kiambang 13, Pusat Komersial Indah, Bandar Indahpura, 81000 Kulai, Johor Darul Takzim",1.6422461,103.6048921,1
Risklocker Management,FOB,Banking and Finance,AB03,"18-02, Jln Kempas Utama 2/1, Taman Kempas Utama, 81300 Johor Bahru, Johor",1.5476728,103.7058664,1
RnJ International Sdn Bhd,FOB,International Business,AB05,"Jalan Utama 1/8, 85000 Segamat District, Johor",2.5062812,102.8216404,1
Rui Sin Plastic Industries SDN BHD,FOB,Banking and Finance,AB03,"No26 Jalan Perdagangan 3, Taman Universiti Industrial Park, 81300 Skudai, Jb",1.543986,103.624937,1
Rurutiki Sdn. Bhd.,FOB,Human Resource Management,AB02,"No.26, Jalan Anggerik Mokara 31/59, Kawasan Industri Kota Kemuning, 40460 Shah Alam, Selangor",2.9774583,101.5427003,1
SAI LAWRENCE & DOMINIC PLT,FOB,Banking and Finance,AB03,"62, JALAN INGGERIK 3 TAMAN KULAI UTAMA 81000 KULAI, JOHOR",1.6645147,103.592934,1
SAN MIGUEL YAMAMURA PLASTIC FLIMS,FOB,International Business,AB05,"NO 172, JALAN USAHA 5, KAMPUNG USAHA JAYA, 81200 JOHOR BAHRU, JOHOR",1.4910727,103.7074782,1
SB Elektrik & Elektronik Sdn Bhd,FOB,Marketing Management,AB04,"No.48, Jalan BRP 1/2, Bukit Rahman Putra, Sekyen U20, 40160 Shah Alam",3.2115519,101.5614722,1
SCH INDUSTRIAL GAS SDN BHD,FOB,International Business,AB05,"91 Jalan Perindustrian, Kawasan Perindustrian, 85000 Segamat, Johor",2.4922343,102.8651458,1
SD Bouygues Academy,FOB,Marketing Management,AB04,"TB4513, 1st Floor Intermediate, Lot 38, Block D Ba Zhong Commercial Centre, Jalan Tawau Lama, 91000, Tawau, Sabah, Malaysia.",4.2434153,117.8960111,1
SG Melaka Malim Business Centre,FOB,Banking and Finance,AB03,"13-1A, Jalan Berkat 3, Malim Jaya, 75350 Melaka",2.2387108,102.2349219,1
SG Melaka Malim Business Centre,FOB,International Business,AB05,"13-1A, Jalan Berkat 3, Malim Jaya, 75350 Melaka",2.2387108,102.2349219,1
SG Nusa Sdn Bhd,FOB,Marketing Management,AB04,"59-02, Jalan Bestari 1/4, Taman Nusa Bestari, 79150 Nusajaya, Johor",1.4900237,103.6633497,1
SHEA FATT HARDWARE (M) SDN BHD,FOB,Banking and Finance,AB03,"Plo.14 Jalan Rami 1, Kawasan Perindustrian Bukit Pasir, 84300, Bukit Pasir, Muar, Johor",2.1030036,102.6066562,1
SHENKI MARKETING ICT SOLUTIONS PROVIDER,FOB,Marketing Management,AB04,"SHENKI MARKETING ICT SOLUTIONS PROVIDER (002037646-T), NO. 9-1, JALAN 2, TAMAN LAKSAMANA CHENG HO, AIR LELEH, 75050 MELAKA.",2.195657,102.2621551,1
SHS Wood Products Sdn Bhd,FOB,Banking and Finance,AB03,"18, Jalan Sutera Tanjung 8/3, Taman Sutera Utama, 81300 Skudai, Johor.",1.5168232,103.6672403,1
SHS Wood Products Sdn Bhd,FOB,Knowledge Management,AB10,"18, Jalan Sutera Tanjung 8/3, Taman Sutera Utama, 81300 Skudai, Johor.",1.5168232,103.6672403,1
SHS Wood Products Sdn Bhd,FOB,Marketing Management,AB04,"18, Jalan Sutera Tanjung 8/3, Taman Sutera Utama, 81300 Skudai, Johor.",1.5168232,103.6672403,1
SIA HER YAM REALTY SDN BHD,FOB,Banking and Finance,AB03,"SUITE 8-02, WISMA SIA HER YAM, JALAN ROS, 85000 SEGAMAT, JOHOR.",2.5028644,102.8220165,1
SIN WAH HIN SDN.BHD,FOB,Marketing Management,AB04,"Lot 150, Kawasan Industri, Jalan Genuang, 85000 Segamat, Johor",2.4984178,102.829164,1
SM Chew & Co.,FOB,International Business,AB05,"G40, Block A5, Jalan Rahmat 1, Taman Malim Jaya, Malim, 75250, Melaka",2.2410112,102.232905,1
SM VENI SERVICES SDN. BHD.,FOB,Human Resource Management,AB02,"SUITE 06-08, MENARA TJB 9, JALAN SYED MOHAMED MUFTI, BANDAR JOHOR BAHRU, 80000 JOHOR BAHRU, JOHOR
 
 JALAN SYED MOHD MUFTI, 80000 JOHOR BAHRU, JOHOR",1.4603642,103.7593714,1
SMART FREESIA CONSULTANCY,FOB,Banking and Finance,AB03,"34-01, Jln Perjiranan 4/2, Bandar Dato Onn, 81100 Johor Bahru, Johor",1.5618115,103.7339398,1
SMART FREESIA CONSULTANCY (HQ),FOB,Marketing Management,AB04,NO 41 JALAN AUSTIN HEIGHTS 8/8 TAMAN MOUNT AUSTIN 81100 JOHOR BAHRU,1.5646307,103.7744677,1
SMAZH PREMIUM OUTLET,FOB,Banking and Finance,AB03,"7003, Jalan PBR 38, Kawasaki Perindustrian Bukit Rambai Fasa 4, 75260 Melaka",2.2643193,102.1900968,1
SMAZH PREMIUM OUTLET,FOB,International Business,AB05,"103, Jalan Laksamana Cheng Ho, 75000 Melaka.",2.1952447,102.2594991,1
SMAZH PREMIUM OUTLET,FOB,Marketing Management,AB04,"7003, Jalan PBR 38, Kawasaki Perindustrian Bukit Rambai Fasa 4, 75260 Melaka",2.2643193,102.1900968,1
SMT AFLOAT SERVICES SDN BHD,FOB,Banking and Finance,AB03,"52, JALAN PERDAGANGAN 4, TAMAN UNIVERSITI, 81300 SKUDAI, JOHOR",1.5428847,103.6253511,1
SNS Network (M),FOB,Human Resource Management,AB02,"20, Persiaran Greentown 1, Greentown Business Centre, 30450 Ipoh, Perak.,Ipoh,Perak, MYS",4.5983037,101.0929351,1
SONG HAN ENTERPRISE SDN BHD,FOB,International Business,AB05,"JB 3813,3814 JALAN IKS, IKS S2/5, 77500 SELANDAR, MELAKA",2.2537569,102.2376488,1
SOUTHERN MANAGEMENT SERVICES,FOB,Banking and Finance,AB03,"No.72A, Jalan Kebudayaan 18 Taman Universiti Johor Bahru, 81300 Skudai, Johor",1.538827,103.630535,4
SOUTHERN MANAGEMENT SERVICES,FOB,International Business,AB05,"No.72A, Jalan Kebudayaan 18 Taman Universiti Johor Bahru, 81300 Skudai, Johor",1.538827,103.630535,1
SP ADVISORY,FOB,Banking and Finance,AB03,"17A, 19 & 19A, Jalan Impian Emas 5/6, Taman Impian Emas, 81300 Skudai, Johor",1.5416863,103.6868264,4
SP ADVISORY,FOB,International Business,AB05,"17A, 19 & 19A, Jalan Impian Emas 5/6, Taman Impian Emas, 81300 Skudai, Johor",1.5416863,103.6868264,2
SP ADVISORY,FOB,Knowledge Management,AB10,"17A, 19 & 19A, Jalan Impian Emas 5/6, Taman Impian Emas, 81300 Skudai, Johor",1.5416863,103.6868264,1
SPEED PAY PLC,FOB,International Business,AB05,"Building No. 159-161, Floor 3rd, St.113, Sangkat Boeung Keng Kang 3, Khan Boeung Keng Kang, Phnom Penh",11.5533002,104.9178241,1
SQ SOON MANAGEMENT SERVICES,FOB,Banking and Finance,AB03,"No 3a, Jalan Nilam Utama, Taman Nilam Utama, 82000 Pontian Johor",1.4762808,103.4034586,2
SQ SOON MANAGEMENT SERVICES,FOB,International Business,AB05,"No 3a, Jalan Nilam Utama, Taman Nilam Utama, 82000 Pontian Johor",1.4762808,103.4034586,1
ST Power Sdn Bhd,FOB,Marketing Management,AB04,"No.1 Jalan Iks M2, Taman Iks Merdeka, 75350 Melaka",2.2545901,102.2369556,1
STH WIRE INDUSTRY (m) Sdn Bhd,FOB,Banking and Finance,AB03,"114, Jalan Usaha 10, Ayer Keroh Industrial Estate, 75450, Ayer Keroh, Melaka",2.2562824,102.2920795,1
STH WIRE INDUSTRY (m) Sdn Bhd,FOB,International Business,AB05,"114, Jalan Usaha 10, Ayer Keroh Industrial Estate, 75450, Ayer Keroh, Melaka",2.2562824,102.2920795,1
STH WIRE INDUSTRY (m) Sdn Bhd,FOB,Knowledge Management,AB10,"114, Jalan Usaha 10, Ayer Keroh Industrial Estate, 75450, Ayer Keroh, Melaka",2.2562824,102.2920795,1
STH WIRE INDUSTRY (m) Sdn Bhd,FOB,Marketing Management,AB04,"114, Jalan Usaha 10, Ayer Keroh Industrial Estate, 75450, Ayer Keroh, Melaka",2.2562824,102.2920795,2
STMicroelectronics Sdn. Bhd.,FOB,Banking and Finance,AB03,"Industrial Area, Kawasan Perindustrian Tanjung Agas, 84007 Muar, Johor",2.0582,102.565021,4
STMicroelectronics Sdn. Bhd.,FOB,International Business,AB05,"Industrial Area, Kawasan Perindustrian Tanjung Agas, 84007 Muar, Johor",2.0582,102.565021,1
STMicroelectronics Sdn. Bhd.,FOB,Knowledge Management,AB10,"Industrial Area, Kawasan Perindustrian Tanjung Agas, 84007 Muar, Johor",2.0582,102.565021,1
SUPER GROUP,FOB,Marketing Management,AB04,No 19 Tingkat 2 Jalan Perniagaan Bakri 1 Taman Pusat Perniagaan Bakri 84000 Muar Johor,2.0468118,102.6003059,1
SURUHANJAYA KOPERASI MALAYSIA CAWANGAN NEGERI SEMBILAN,FOB,Banking and Finance,AB03,"Wisma Persekutuan Tingkat 5, Jalan Dato' Abdul Kadir, 70400 Seremban Negeri Sembilan",2.7252176,101.9422512,1
SYARIKAT CHOI,FOB,Banking and Finance,AB03,"577-A TAMAN MELAKA RAYA,75000 MELAKA",2.187545,102.255214,3
SYH INTERIOR DESIGN,FOB,Knowledge Management,AB10,"No.38 Jalan Beladau 7 Taman Puteri Wangsa 81800 Ulu Tiram, Johor Bharu",1.587728,103.8048561,1
SYNTRONIXS ASIA SDN BHD,FOB,International Business,AB05,"No 8722, Plot 8, Kawasan Perindustrian Bebas Batu Berendam Peringkat lll, Mukim Bachang, 75350 Melaka.",2.2549007,102.2490697,1
Sapura Energy Berhad,FOB,Human Resource Management,AB02,"No. 7, Jalan Tasik, Mines Resort City, 43300 Seri Kembangan, Selangor, Malaysia.",3.0363133,101.7092758,1
Sawipac Sdn.Bhd.,FOB,Marketing Management,AB04,"Lot 181, Batu 4, Jalan Mersing, 86000 Kluang, Johor.",2.0590371,103.3600825,1
Scandinavian Industrialized Building Systems (SIBS),FOB,Human Resource Management,AB02,"P371, Lorong Perindustrian Bukit Minyak 21, Taman Perindustrian Bukit Minyak (Penang Science Park), 14100 Simpang Ampat, Penang, Malaysia.",5.2894582,100.4391341,1
Scientex Heights Sdn. Bhd,FOB,International Business,AB05,"Jalan MH 1, Taman Muzaffar Heights, 75450 Ayer Keroh, Melaka.",2.257212,102.2840586,1
Scientex Heights Sdn. Bhd,FOB,Marketing Management,AB04,"Jalan MH 1, Taman Muzaffar Heights, 75450 Ayer Keroh, Melaka.",2.257212,102.2840586,1
Scientex Packaging (Ayer Keroh) Berhad,FOB,International Business,AB05,"Lot 3 & 7, Jalan Pak 2/3, Kawasan Perindustrian Ayer Keroh, 75450 Ayer Keroh, Melaka",2.263989,102.2878647,1
Secure Guards Sdn Bhd,FOB,Human Resource Management,AB02,"No.30, 1st Floor, Jalan Titiwangsa 3, Taman Tampoi Indah, 81200 Tampoi",1.506989,103.687972,1
Segamat Corporate Service Sdn Bhd,FOB,Knowledge Management,AB10,"No 35, First Floor, Jalan Utama 2/4, Taman Utama, 85000 Segamat, Johor",2.5095418,102.8221502,1
SenHeng Electric (KL) Sdn. Bhd.,FOB,International Business,AB05,"44B, Jalan Pandan 3/2, Pandan Jaya, 55100 Kuala Lumpur",3.133492,101.7402878,1
Senyum Maju Enterprise,FOB,International Business,AB05,"5,Jalan PM5 Taman Perindustrian Merdeka, 75350 Batu Berendam, Melaka.",2.279294,102.237721,1
Sern Kou Furniture Industries Sdn Bhd,FOB,Banking and Finance,AB03,"LOT PTD 6019 (LOT 8804), JALAN PERINDUSTRIAN 1, KAWASAN PERINDUSTRIAN BUKIT BAKRI, MUKIM BAKRI, 84200 MUAR",2.0233903,102.6732831,1
Sern Kou Furniture Industries Sdn Bhd,FOB,Marketing Management,AB04,"LOT PTD 6019 (LOT 8804), JALAN PERINDUSTRIAN 1, KAWASAN PERINDUSTRIAN BUKIT BAKRI, MUKIM BAKRI, 84200 MUAR",2.0233903,102.6732831,1
Setel Ventures Sdn Bhd,FOB,Banking and Finance,AB03,"Suite 11-01, Level 11 Vertical Corporate Tower B, Avenue 10, The Vertical, Bangsar South City, No.8, Jalan Kerinchi, 59200 Kuala Lumpur",3.1109305,101.6666748,1
Sg Melaka Ventures SMV,FOB,Human Resource Management,AB02,"5, Jalan Pms 3, Plaza Melaka Sentral, 75400 Melaka",2.2231289,102.2503192,1
Shang Height Realty Sdn Bhd,FOB,International Business,AB05,"No 19, Utama Melaka MY, 19-1, Jalan Inang 1, Taman Paya Rumput, 76450 Melaka",2.2806722,102.2181087,1
Shantawood Sdn Bhd,FOB,Marketing Management,AB04,"Lot 76, Kawasan Perindustrian Bukit Rambai, 75250 Melaka",2.267507,102.1832854,1
Shenki Marketing,FOB,Banking and Finance,AB03,"9-1, Jalan Laksamana Cheng Ho 2, Taman Laksamana Cheng Ho, 75050 Air Leleh, Melaka.",2.1965574,102.2635658,1
Shenki Marketing,FOB,Marketing Management,AB04,"9-1, Jalan Laksamana Cheng Ho 2, Taman Laksamana Cheng Ho, 75050 Air Leleh, Melaka.",2.1965574,102.2635658,1
Shine Wing TY Teoh,FOB,Banking and Finance,AB03,"Level 2, 6, Jln Mutiara 1/1, Mutiara Rini, 81300 Skudai, Johor",1.5147038,103.6319813,1
Shinjiru Technology Sdn Bhd,FOB,Human Resource Management,AB02,"No.19-2, Wisma Laxton, Jalan Desa, Off, Jln Klang Lama, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",3.0973382,101.6759747,1
Shopee & SeaMoney,FOB,International Business,AB05,"Level 27, Mercu 2, No. 3 @ Jalan Bangsar, KL Eco City, 59200 Kuala Lumpur, Malaysia",3.1173508,101.6732033,1
Sim & Teo PLT,FOB,Banking and Finance,AB03,"2, Jalan PS3, Plaza Semabok, 75050, Melaka, Malaysia.",2.1950123,102.2663602,1
Sime Darby Oils,FOB,Marketing Management,AB04,"No 2, Jalan PJU 1A/7, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia.",3.1144982,101.5735496,1
Sime Darby Plantation,FOB,Human Resource Management,AB02,"Co. No.647766-V, Kempas Estate, Karung Berkunci 1710, 77000 Jasin, Melaka",2.2517373,102.4487408,1
Sime Darby Property,FOB,Marketing Management,AB04,"KM25, Jalan Pagoh Bandar Universiti Pagoh, 84600 Muar, Johor",2.1262483,102.7901232,1
Sinar Tuju Enterprise,FOB,Marketing Management,AB04,"5, Lorong Jambatan, Kampung Pantai, 752000, Melaka",2.196879,102.2499898,1
Skycap Resources Sdn Bhd,FOB,Human Resource Management,AB02,"No. 2-18, Jalan PM 7, Plaza Mahkota, Melaka, Bandar Hilir, 75000 Melaka, MYS",2.1892669,102.2457779,1
Skycap Resources Sdn Bhd,FOB,International Business,AB05,"No. 2-18, Jalan PM 7, Plaza Mahkota, Melaka, Bandar Hilir, 75000 Melaka, MYS",2.1892669,102.2457779,1
Skye Corporate House Sdn. Bhd.,FOB,Knowledge Management,AB10,"17-1, Jalan PS 1, Plaza Semabok Semabok, 75050 Melaka",2.193494,102.266283,1
Skyworld Development Sdn Bhd,FOB,Human Resource Management,AB02,"SkyAwani 3 @ Setapak - Kampung Baru Air Panas, 53200 Kuala Lumpur, Federal Territory of Kuala Lumpur",3.1916597,101.7231239,1
Smart Binding Sdn Bhd,FOB,Knowledge Management,AB10,"58-59, Jalan Maharani, 84000 Muar, Johor, Malaysia",2.0482411,102.5671283,1
Softinn Hotel PMS and Hotel Kiosk,FOB,Banking and Finance,AB03,"No.1-1 & 1-2, Jalan Komersial, Jalan TAKH 3, Taman Ayer Keroh Heights, 75450 Hang Tuah Jaya, Melaka",2.2594436,102.2846785,1
Softinn Hotel PMS and Hotel Kiosk,FOB,Marketing Management,AB04,"No.1-1 & 1-2, Jalan Komersial, Jalan TAKH 3, Taman Ayer Keroh Heights, 75450 Hang Tuah Jaya, Melaka",2.2594436,102.2846785,1
Soon Soon Seng Mix Sdn. Bhd.,FOB,Banking and Finance,AB03,"No.1, Tingkat 1, Jalan Anggerik Indah 1, Taman Anggerik Indah 28300 Triang, Pahang",3.2566811,102.4304792,1
Southrise Sdn Bhd,FOB,Knowledge Management,AB10,"RA-10, 22m.s, Jalan Pontian, Ulu Choh, 81150, Pekan Nanas, Johor",1.529784,103.5421331,1
Srg Asia Pacific Sdn Bhd,FOB,Human Resource Management,AB02,"Suite 1B-3A, Level 3A, Block 1B, Plaza Sentral, 50470 Kuala Lumpur",3.1323673,101.6843387,1
Sri Naruvizhli Sdn Bhd,FOB,Human Resource Management,AB02,"No 16, Jalan Bendahara, Melaka, 75100 Melaka",2.1964999,102.2517121,1
Star Kool Engineering & Construction Sdn Bhd,FOB,Banking and Finance,AB03,"NO.2A, JALAN MP 15, TAMAN MERDEKA PERMAI, 75350 MELAKA",2.2493714,102.239092,2
Starwatt Realty SDN BHD,FOB,Banking and Finance,AB03,"NO.1B, Wisma PB Realty, Jalan PK 8, Taman Perindustrian Krubong, 75260 Melaka",2.2893101,102.2380046,1
Steven Lim & Associates,FOB,Banking and Finance,AB03,"128-1, Jalan Rahmat 1, Taman Malim Jaya, 75250 Melaka",2.2385818,102.2325343,1
Storm Media Sdn Bhd,FOB,Banking and Finance,AB03,"13-1 Jalan MP 1, Taman Merdeka Permai, Batu Berendam, 75350 Melaka",2.2526744,102.241769,2
Storm Media Sdn Bhd,FOB,International Business,AB05,"13-1 Jalan MP 1, Taman Merdeka Permai, Batu Berendam, 75350 Melaka",2.2526744,102.241769,7
Storm Media Sdn Bhd,FOB,Knowledge Management,AB10,"13-1 Jalan MP 1, Taman Merdeka Permai, Batu Berendam, 75350 Melaka",2.2526744,102.241769,13
Storm Media Sdn Bhd,FOB,Marketing Management,AB04,"13-1 Jalan MP 1, Taman Merdeka Permai, Batu Berendam, 75350 Melaka",2.2526744,102.241769,8
Su-Fang & Associates,FOB,Banking and Finance,AB03,"47A, Pusat Perniagaan Sulaiman, Jalan Sulaiman, Muar, Johor, Malaysia",2.0415671,102.5684001,1
SunPower Malaysia Manufacturing Sdn Bhd,FOB,Banking and Finance,AB03,"Melaka World Solar Valley, 78000 Alor Gajah, Malacca",2.4472366,102.1821816,2
SunPower Malaysia Manufacturing Sdn Bhd,FOB,Human Resource Management,AB02,"Melaka World Solar Valley, 78000 Alor Gajah, Malacca",2.4472366,102.1821816,1
SunPower Malaysia Manufacturing Sdn Bhd,FOB,International Business,AB05,"Melaka World Solar Valley, 78000 Alor Gajah, Malacca",2.4472366,102.1821816,1
Sunrise Recruit,FOB,Human Resource Management,AB02,7B Jalan Eko Botani 3/5 Taman Eko Botani 79100 Iskandar Puteri Johor,1.4404714,103.6179243,1
Sunway Pharma Sdn. Bhd.,FOB,Banking and Finance,AB03,"No. A8, Jalan Prima 2, Taman Rasa Sayang Prima, Batu 9, 43200 Cheras, Selangor",3.0737134,101.7590467,1
Sunway Southern Management Sdn Bhd,FOB,Marketing Management,AB04,"Level 7, Hab Citrine, Sunway Citrine City Iskandar Puteri, Johor Bahru",1.3915623,103.6386645,1
Sunway lost world of tambun,FOB,Human Resource Management,AB02,"1, Persiaran Lagun Sunway, Sunway City, 31150 Ipoh, Perak",4.619781,101.1467408,1
Super Group,FOB,Marketing Management,AB04,"9-3, Jalan SS 26/4, Taman Mayang Jaya, 47301 Petaling Jaya, Selangor",3.1159315,101.6047472,1
Supreme Collection Enterprise,FOB,Banking and Finance,AB03,"69 TKT 1, PTD 1367, Jln PKY 3, PUSAT, PUSAT KOMERSIL YAYASAN, 85000 Segamat District, Johor",2.5479805,102.7937622,1
Supreme Collection Enterprise,FOB,Marketing Management,AB04,"69 TKT 1, PTD 1367, Jln PKY 3, PUSAT, PUSAT KOMERSIL YAYASAN, 85000 Segamat District, Johor",2.5479805,102.7937622,1
Suruhanjaya Syarikat Malaysia (SSM),FOB,Human Resource Management,AB02,"Suruhanjaya Syarikat Malaysia MENARA SSM@SENTRAL No 7, Jalan Stesen Sentral 5 Kuala Lumpur Sentral 50623 Kuala Lumpur",3.1326165,101.6847955,1
Syarikat Air Melaka Berhad,FOB,Human Resource Management,AB02,"897, Wisma Air, Jalan Hang Tuah, 75300, Melaka",2.2030364,102.246604,1
Syarikat K.B Patel,FOB,International Business,AB05,"2861, Jalan Datuk Naning, 78000, Alor Gajah, Melaka",2.3831909,102.2088721,1
Sync Max Event Management,FOB,Marketing Management,AB04,"10, Jalan Tasik Utama 63, Kawasan Perindustrian Taman Tasik Utama Ayer Keroh, Melaka, Malaysia",2.2748719,102.2844535,1
Synthomer Sdn Bhd (510369-K),FOB,Marketing Management,AB04,"Unit 16- 2 Level 16, Wisma UOA Damanasara II,, No 6 Changkat Semantan, 50490 Damansara Heights, Wilayah Persekutuan Kuala Lumpur",3.1518766,101.6665397,1
"Synthomer Sdn Bhd, Kluang",FOB,International Business,AB05,"11/2 Miles, Jalan Batu Pahat, 86000 Kluang, Selangor",3.509247,101.5248055,1
T & H GLASS SDN BHD,FOB,International Business,AB05,"No 18, Jalan Eko Perniagiaan 2/4, Taman Eko Perniagiaan 81100, Johor Bharu, Johor Darul Takzim",1.6003738,103.7287911,1
T & W Technology,FOB,Marketing Management,AB04,"No 6-03, Jalan Nusaria 11/7, Taman Nusantara, 81550, Gelang Patah, Johor",1.4593371,103.5844758,1
T. C. Chong & Company,FOB,Banking and Finance,AB03,"A-14, Jalan Kesidang 3/2, Bachang, 75200 Melaka.",2.2142189,102.2392641,3
T.E.M Engineering (MALACCA) Sdn.Bhd,FOB,International Business,AB05,"No.6, Jalan PK1A, Taman Perindustrian Krubong, 75260 Melaka, Malaysia",2.279294,102.237721,2
TAI SENG GOLD SMITH,FOB,Banking and Finance,AB03,"116, JALAN PAYAMAS, TAMAN PAYAMAS, 84900 TANGKAK, JOHOR",2.2674092,102.5398195,1
TAION SDN BHD,FOB,International Business,AB05,"Tingkat 1, 32-33, Jalan Era Square 3, Era Square, 70200 Seremban, Negeri Sembilan",2.7262415,101.9312608,1
TAIPEI BRIDAL PALACE,FOB,International Business,AB05,"6, JALAN VK5, TAMAN VISTA KIRANA, 75450 MALAYSIA, MALACCA CITY, MALACCA",2.2669454,102.3241347,1
TAN LIAM KIAT AGENCY,FOB,International Business,AB05,"Level 10, Menara Prudential 99, Jalan Tun Sri Lanang, 75100 Melaka.",2.2059922,102.2521431,1
TCGA,FOB,Banking and Finance,AB03,"11-2 & 11-3 (1st Floor), Jalan Arab, Pekan Muar, 84000 Muar, Johor",2.0473146,102.5706177,1
TCK FOOD TRADING SDN BHD,FOB,International Business,AB05,"3424, Jalan Pekeliling Tanjung 27/1, Kawasan Perindustrian Indahpura, 81000 Kulai, Johor",1.6282132,103.6054795,2
TDET EDUCATION CENTRE TANGKAK,FOB,International Business,AB05,"NO 1, 1st Floor, Jalan Hospital, Pusat Perniagaan Padang Lalang, 84900 Tangkak, Johor.",2.271767,102.5457785,1
TED ENGIN SDN BHD / KFW DT 3639-1,FOB,International Business,AB05,"JALAN ANGKASA NURI 1, TAMAN ANGKASA NURI, 76100 DURIAN TUNGGAL, MELAKA",2.2756473,102.2462039,1
TEH LEE CHEN AGENCY,FOB,Knowledge Management,AB10,"Level 10, Menara Prudential 99, Jalan Tun Sri Lanang, 76100 Melaka",2.2059922,102.2521431,1
THE MWK CONSULTANCY,FOB,Banking and Finance,AB03,"No 6-02 Jalan Bestari 4/5, Taman Nusa Bestari, 81300 Skudai, Malaysia.",1.4925498,103.6593911,2
TIAM HENG MACHINERY SDN BHD,FOB,International Business,AB05,"146-B & 146-C, Jalan Kesidang 1/10, Jalan Taman Kesidang, Sek 1, 75250 Melaka",2.2154631,102.2307901,1
TLH Management Services,FOB,Banking and Finance,AB03,"A-G-12A, Wisma 2020, Jalan Temenggong Ahmad, 84000 Muar, Johor, Malaysia.",2.030538,102.580333,1
